K,Betha,Alpha,P,Q,PurePercent
15,0.8,0.035,0.08,0.072,1.61637240245921
15,0.8,0.035,0.08,0.08,1.51972525271101
15,0.8,0.035,0.09,0,100
15,0.8,0.035,0.09,0.009,8.09094902620851
15,0.8,0.035,0.09,0.018,4.46249488423509
15,0.8,0.035,0.09,0.027,3.291209825657
15,0.8,0.035,0.09,0.036,2.57151619489651
15,0.8,0.035,0.09,0.045,2.303545035527
15,0.8,0.035,0.09,0.054,2.00379343809
15,0.8,0.035,0.09,0.063,1.77373653532051
15,0.8,0.035,0.09,0.072,1.58496812697073
15,0.8,0.035,0.09,0.081,1.31148347732031
15,0.8,0.035,0.09,0.09,1.32596199170732
15,0.8,0.035,0.1,0,100
15,0.8,0.035,0.1,0.01,6.78097459854776
15,0.8,0.035,0.1,0.02,4.22296044925861
15,0.8,0.035,0.1,0.03,2.93332106542066
15,0.8,0.035,0.1,0.04,2.5962496632053
15,0.8,0.035,0.1,0.05,1.54767560188
15,0.8,0.035,0.1,0.06,1.44196787510973
15,0.8,0.035,0.1,0.07,1.24296285590972
15,0.8,0.035,0.1,0.08,1.37189052831219
15,0.8,0.035,0.1,0.09,1.18566481633894
15,0.8,0.035,0.1,0.1,0.887522105556828
15,0.8,0.04,0.01,0,100
15,0.8,0.04,0.01,0.001,57.3261663451068
15,0.8,0.04,0.01,0.002,47.9752042363117
15,0.8,0.04,0.01,0.003,40.3121846818607
15,0.8,0.04,0.01,0.004,39.3213787973297
15,0.8,0.04,0.01,0.005,35.3461605383099
15,0.8,0.04,0.01,0.006,29.6274251951153
15,0.8,0.04,0.01,0.007,31.7329444205811
15,0.8,0.04,0.01,0.008,28.9110330055629
15,0.8,0.04,0.01,0.009,27.6546024608442
15,0.8,0.04,0.01,0.01,26.8513118567762
15,0.8,0.04,0.02,0,100
15,0.8,0.04,0.02,0.002,44.8612915686472
15,0.8,0.04,0.02,0.004,31.3817044163348
15,0.8,0.04,0.02,0.006,28.7482829914347
15,0.8,0.04,0.02,0.008,19.6089910567975
15,0.8,0.04,0.02,0.01,19.2904179297998
15,0.8,0.04,0.02,0.012,16.9936553057375
15,0.8,0.04,0.02,0.014,17.3364584357651
15,0.8,0.04,0.02,0.016,13.9612599061214
15,0.8,0.04,0.02,0.018,14.3522151987777
15,0.8,0.04,0.02,0.02,14.0638247245811
15,0.8,0.04,0.03,0,100
15,0.8,0.04,0.03,0.003,29.331088366674
15,0.8,0.04,0.03,0.006,22.4344135560464
15,0.8,0.04,0.03,0.009,15.6772158931495
15,0.8,0.04,0.03,0.012,12.1473074464848
15,0.8,0.04,0.03,0.015,11.6782544030896
15,0.8,0.04,0.03,0.018,9.29064089356612
15,0.8,0.04,0.03,0.021,10.3439731174332
15,0.8,0.04,0.03,0.024,9.9618263926855
15,0.8,0.04,0.03,0.027,8.44613131411985
15,0.8,0.04,0.03,0.03,9.65841248198419
15,0.8,0.04,0.04,0,100
15,0.8,0.04,0.04,0.004,33.8241493622977
15,0.8,0.04,0.04,0.008,12.1713796273493
15,0.8,0.04,0.04,0.012,12.5260078783283
15,0.8,0.04,0.04,0.016,7.76661963469004
15,0.8,0.04,0.04,0.02,7.69417872189871
15,0.8,0.04,0.04,0.024,6.9091847254237
15,0.8,0.04,0.04,0.028,6.61519801193762
15,0.8,0.04,0.04,0.032,5.82949337725245
15,0.8,0.04,0.04,0.036,6.30364892342941
15,0.8,0.04,0.04,0.04,6.0696164655239
15,0.8,0.04,0.05,0,100
15,0.8,0.04,0.05,0.005,21.2298757190442
15,0.8,0.04,0.05,0.01,13.6858321719222
15,0.8,0.04,0.05,0.015,7.00716041590627
15,0.8,0.04,0.05,0.02,7.3255688711389
15,0.8,0.04,0.05,0.025,6.3954468412309
15,0.8,0.04,0.05,0.03,5.66404069996723
15,0.8,0.04,0.05,0.035,4.9838375759731
15,0.8,0.04,0.05,0.04,4.72929698639378
15,0.8,0.04,0.05,0.045,5.38328392178592
15,0.8,0.04,0.05,0.05,4.54271975386434
15,0.8,0.04,0.06,0,100
15,0.8,0.04,0.06,0.006,18.2124072246958
15,0.8,0.04,0.06,0.012,8.15254920031779
15,0.8,0.04,0.06,0.018,7.06466760588478
15,0.8,0.04,0.06,0.024,4.93198383831507
15,0.8,0.04,0.06,0.03,4.20862986322909
15,0.8,0.04,0.06,0.036,3.56640176275806
15,0.8,0.04,0.06,0.042,4.1195564066033
15,0.8,0.04,0.06,0.048,3.36268530714837
15,0.8,0.04,0.06,0.054,3.06713658885908
15,0.8,0.04,0.06,0.06,2.76258008460349
15,0.8,0.04,0.07,0,100
15,0.8,0.04,0.07,0.007,13.7629316525527
15,0.8,0.04,0.07,0.014,7.62912138333167
15,0.8,0.04,0.07,0.021,6.0565702961037
15,0.8,0.04,0.07,0.028,4.01967333425273
15,0.8,0.04,0.07,0.035,3.87392300758111
15,0.8,0.04,0.07,0.042,3.18910579260478
15,0.8,0.04,0.07,0.049,2.87757475307618
15,0.8,0.04,0.07,0.056,2.78708786601383
15,0.8,0.04,0.07,0.063,2.82036657429471
15,0.8,0.04,0.07,0.07,2.32041095292336
15,0.8,0.04,0.08,0,100
15,0.8,0.04,0.08,0.008,9.80179316249502
15,0.8,0.04,0.08,0.016,6.53496390077315
15,0.8,0.04,0.08,0.024,4.75233583055272
15,0.8,0.04,0.08,0.032,3.23012639816808
15,0.8,0.04,0.08,0.04,3.10106453431178
15,0.8,0.04,0.08,0.048,2.70678087047031
15,0.8,0.04,0.08,0.056,2.19434485455097
15,0.8,0.04,0.08,0.064,2.42459728935088
15,0.8,0.04,0.08,0.072,1.86404430493633
15,0.8,0.04,0.08,0.08,2.07114680476812
15,0.8,0.04,0.09,0,100
15,0.8,0.04,0.09,0.009,8.16845174513556
15,0.8,0.04,0.09,0.018,5.17186113036052
15,0.8,0.04,0.09,0.027,3.21775641424308
15,0.8,0.04,0.09,0.036,2.51135925956143
15,0.8,0.04,0.09,0.045,2.22964126570826
15,0.8,0.04,0.09,0.054,1.82971272032958
15,0.8,0.04,0.09,0.063,1.93487721289982
15,0.8,0.04,0.09,0.072,1.53880403283404
15,0.8,0.04,0.09,0.081,1.51526602325636
15,0.8,0.04,0.09,0.09,1.6349998102248
15,0.8,0.04,0.1,0,100
15,0.8,0.04,0.1,0.01,10.4005834034837
15,0.8,0.04,0.1,0.02,4.79705334407327
15,0.8,0.04,0.1,0.03,3.27307068441503
15,0.8,0.04,0.1,0.04,2.62323248132492
15,0.8,0.04,0.1,0.05,2.16086282500703
15,0.8,0.04,0.1,0.06,1.83988655061425
15,0.8,0.04,0.1,0.07,1.40318842917963
15,0.8,0.04,0.1,0.08,1.34919724315322
15,0.8,0.04,0.1,0.09,1.00639242768819
15,0.8,0.04,0.1,0.1,1.37004970008779
15,0.8,0.045,0.01,0,100
15,0.8,0.045,0.01,0.001,73.1941633179547
15,0.8,0.045,0.01,0.002,50.3980492244003
15,0.8,0.045,0.01,0.003,44.7134057527247
15,0.8,0.045,0.01,0.004,39.7920777887704
15,0.8,0.045,0.01,0.005,34.6201676131067
15,0.8,0.045,0.01,0.006,34.0401296809119
15,0.8,0.045,0.01,0.007,35.9085697609788
15,0.8,0.045,0.01,0.008,35.1818231025496
15,0.8,0.045,0.01,0.009,30.3033019475024
15,0.8,0.045,0.01,0.01,33.2649819888502
15,0.8,0.045,0.02,0,100
15,0.8,0.045,0.02,0.002,43.4041296215391
15,0.8,0.045,0.02,0.004,28.4601359368838
15,0.8,0.045,0.02,0.006,25.9345271005119
15,0.8,0.045,0.02,0.008,20.46860851608
15,0.8,0.045,0.02,0.01,18.9472312333847
15,0.8,0.045,0.02,0.012,18.8531494427189
15,0.8,0.045,0.02,0.014,16.6351295383664
15,0.8,0.045,0.02,0.016,16.3953171186725
15,0.8,0.045,0.02,0.018,16.0202798929304
15,0.8,0.045,0.02,0.02,14.8696260961164
15,0.8,0.045,0.03,0,100
15,0.8,0.045,0.03,0.003,35.0455910197288
15,0.8,0.045,0.03,0.006,23.7917253931267
15,0.8,0.045,0.03,0.009,17.9932525570629
15,0.8,0.045,0.03,0.012,14.032695218765
15,0.8,0.045,0.03,0.015,14.2693175342185
15,0.8,0.045,0.03,0.018,10.2324516925905
15,0.8,0.045,0.03,0.021,10.5430949241486
15,0.8,0.045,0.03,0.024,10.7602367192371
15,0.8,0.045,0.03,0.027,9.6704422241516
15,0.8,0.045,0.03,0.03,10.6881927458
15,0.8,0.045,0.04,0,100
15,0.8,0.045,0.04,0.004,26.2113078597653
15,0.8,0.045,0.04,0.008,17.5416459239949
15,0.8,0.045,0.04,0.012,11.2154518268184
15,0.8,0.045,0.04,0.016,10.7171573796693
15,0.8,0.045,0.04,0.02,8.4569419521056
15,0.8,0.045,0.04,0.024,8.95241985933058
15,0.8,0.045,0.04,0.028,7.21241633134256
15,0.8,0.045,0.04,0.032,7.30323772865397
15,0.8,0.045,0.04,0.036,7.91379910189515
15,0.8,0.045,0.04,0.04,7.3742915877151
15,0.8,0.045,0.05,0,100
15,0.8,0.045,0.05,0.005,20.7937598958579
15,0.8,0.045,0.05,0.01,12.8876800005569
15,0.8,0.045,0.05,0.015,11.2112822688772
15,0.8,0.045,0.05,0.02,8.51339072260751
15,0.8,0.045,0.05,0.025,6.253331578132
15,0.8,0.045,0.05,0.03,6.16750073661932
15,0.8,0.045,0.05,0.035,5.02350774292173
15,0.8,0.045,0.05,0.04,4.67874875836491
15,0.8,0.045,0.05,0.045,4.79216969356587
15,0.8,0.045,0.05,0.05,4.82752972209429
15,0.8,0.045,0.06,0,100
15,0.8,0.045,0.06,0.006,20.2083684692748
15,0.8,0.045,0.06,0.012,10.7856346504989
15,0.8,0.045,0.06,0.018,7.72761733292243
15,0.8,0.045,0.06,0.024,6.10618447104198
15,0.8,0.045,0.06,0.03,4.84806969370746
15,0.8,0.045,0.06,0.036,4.94087990017195
15,0.8,0.045,0.06,0.042,4.11758397212847
15,0.8,0.045,0.06,0.048,3.94181101376483
15,0.8,0.045,0.06,0.054,3.66423548164164
15,0.8,0.045,0.06,0.06,3.94957332728555
15,0.8,0.045,0.07,0,100
15,0.8,0.045,0.07,0.007,16.4966143979972
15,0.8,0.045,0.07,0.014,6.66235331720983
15,0.8,0.045,0.07,0.021,6.07508867540192
15,0.8,0.045,0.07,0.028,4.91613422954715
15,0.8,0.045,0.07,0.035,3.77052104581853
15,0.8,0.045,0.07,0.042,4.06479320186514
15,0.8,0.045,0.07,0.049,3.13400822377138
15,0.8,0.045,0.07,0.056,2.97667310709893
15,0.8,0.045,0.07,0.063,2.74841094988821
15,0.8,0.045,0.07,0.07,2.53281999067842
15,0.8,0.045,0.08,0,100
15,0.8,0.045,0.08,0.008,11.3827433192126
15,0.8,0.045,0.08,0.016,6.08374345163137
15,0.8,0.045,0.08,0.024,5.56005524350749
15,0.8,0.045,0.08,0.032,4.06014149831752
15,0.8,0.045,0.08,0.04,2.620469089771
15,0.8,0.045,0.08,0.048,2.85079463897021
15,0.8,0.045,0.08,0.056,2.0982324048301
15,0.8,0.045,0.08,0.064,2.46860443843346
15,0.8,0.045,0.08,0.072,2.1067926529953
15,0.8,0.045,0.08,0.08,2.18620964297352
15,0.8,0.045,0.09,0,100
15,0.8,0.045,0.09,0.009,10.5306402056717
15,0.8,0.045,0.09,0.018,6.03291222289982
15,0.8,0.045,0.09,0.027,3.82076865601629
15,0.8,0.045,0.09,0.036,3.36870105718967
15,0.8,0.045,0.09,0.045,2.35545918963089
15,0.8,0.045,0.09,0.054,2.51549308607022
15,0.8,0.045,0.09,0.063,2.22463279918156
15,0.8,0.045,0.09,0.072,1.79101436148889
15,0.8,0.045,0.09,0.081,1.91897447122185
15,0.8,0.045,0.09,0.09,1.64799756359417
15,0.8,0.045,0.1,0,100
15,0.8,0.045,0.1,0.01,9.7117894514303
15,0.8,0.045,0.1,0.02,4.81831879978698
15,0.8,0.045,0.1,0.03,3.21476528198472
15,0.8,0.045,0.1,0.04,2.80744813363892
15,0.8,0.045,0.1,0.05,2.17182201464371
15,0.8,0.045,0.1,0.06,1.97743570984245
15,0.8,0.045,0.1,0.07,1.92438679013726
15,0.8,0.045,0.1,0.08,1.67940272664047
15,0.8,0.045,0.1,0.09,1.38079779070349
15,0.8,0.045,0.1,0.1,1.38235981391682
15,0.8,0.05,0.01,0,100
15,0.8,0.05,0.01,0.001,63.9570291960171
15,0.8,0.05,0.01,0.002,52.9435072995979
15,0.8,0.05,0.01,0.003,47.3098475991294
15,0.8,0.05,0.01,0.004,43.895704484199
15,0.8,0.05,0.01,0.005,39.7230823013818
15,0.8,0.05,0.01,0.006,39.102113301053
15,0.8,0.05,0.01,0.007,36.7961506504051
15,0.8,0.05,0.01,0.008,37.4680564720684
15,0.8,0.05,0.01,0.009,30.8413153963974
15,0.8,0.05,0.01,0.01,33.0691468716381
15,0.8,0.05,0.02,0,100
15,0.8,0.05,0.02,0.002,46.8207037474098
15,0.8,0.05,0.02,0.004,41.4488308547444
15,0.8,0.05,0.02,0.006,28.4700259735476
15,0.8,0.05,0.02,0.008,22.5005462473288
15,0.8,0.05,0.02,0.01,21.9669742427304
15,0.8,0.05,0.02,0.012,22.0764118749611
15,0.8,0.05,0.02,0.014,18.4187429958614
15,0.8,0.05,0.02,0.016,17.9667483055232
15,0.8,0.05,0.02,0.018,17.3191463684358
15,0.8,0.05,0.02,0.02,16.7759184165366
15,0.8,0.05,0.03,0,100
15,0.8,0.05,0.03,0.003,44.2704629374875
15,0.8,0.05,0.03,0.006,21.8966956677504
15,0.8,0.05,0.03,0.009,17.4784020647923
15,0.8,0.05,0.03,0.012,14.3895410843927
15,0.8,0.05,0.03,0.015,15.2420661415568
15,0.8,0.05,0.03,0.018,13.6068053413327
15,0.8,0.05,0.03,0.021,12.3664417674377
15,0.8,0.05,0.03,0.024,11.9258314199719
15,0.8,0.05,0.03,0.027,12.3177770952146
15,0.8,0.05,0.03,0.03,11.3010708566211
15,0.8,0.05,0.04,0,100
15,0.8,0.05,0.04,0.004,31.4376496196176
15,0.8,0.05,0.04,0.008,19.4866773054073
15,0.8,0.05,0.04,0.012,15.8603327965327
15,0.8,0.05,0.04,0.016,10.7637899798203
15,0.8,0.05,0.04,0.02,9.84060290359439
15,0.8,0.05,0.04,0.024,8.50417456965286
15,0.8,0.05,0.04,0.028,7.9670868065277
15,0.8,0.05,0.04,0.032,6.96496606900042
15,0.8,0.05,0.04,0.036,7.52158155411196
15,0.8,0.05,0.04,0.04,6.52078081912467
15,0.8,0.05,0.05,0,100
15,0.8,0.05,0.05,0.005,20.7689906072679
15,0.8,0.05,0.05,0.01,15.8723284440516
15,0.8,0.05,0.05,0.015,9.66639515508127
15,0.8,0.05,0.05,0.02,7.90222732167923
15,0.8,0.05,0.05,0.025,6.84320160253235
15,0.8,0.05,0.05,0.03,6.49878217502927
15,0.8,0.05,0.05,0.035,6.36776071846447
15,0.8,0.05,0.05,0.04,5.98984723180627
15,0.8,0.05,0.05,0.045,5.41944100816903
15,0.8,0.05,0.05,0.05,5.24619860025329
15,0.8,0.05,0.06,0,100
15,0.8,0.05,0.06,0.006,20.1615184005997
15,0.8,0.05,0.06,0.012,11.0107402518072
15,0.8,0.05,0.06,0.018,8.24525502175638
15,0.8,0.05,0.06,0.024,5.96211263187977
15,0.8,0.05,0.06,0.03,5.85611629695128
15,0.8,0.05,0.06,0.036,4.76216579801516
15,0.8,0.05,0.06,0.042,4.50667165715648
15,0.8,0.05,0.06,0.048,4.50820485352868
15,0.8,0.05,0.06,0.054,3.60814936135249
15,0.8,0.05,0.06,0.06,3.88886253035332
15,0.8,0.05,0.07,0,100
15,0.8,0.05,0.07,0.007,19.3418347378692
15,0.8,0.05,0.07,0.014,9.21573928046191
15,0.8,0.05,0.07,0.021,6.48267611715482
15,0.8,0.05,0.07,0.028,5.83688087875225
15,0.8,0.05,0.07,0.035,4.76525248936239
15,0.8,0.05,0.07,0.042,3.92643880522487
15,0.8,0.05,0.07,0.049,3.47061929302879
15,0.8,0.05,0.07,0.056,4.15082741361073
15,0.8,0.05,0.07,0.063,3.15193354332803
15,0.8,0.05,0.07,0.07,2.98419308186193
15,0.8,0.05,0.08,0,100
15,0.8,0.05,0.08,0.008,13.173244833516
15,0.8,0.05,0.08,0.016,7.26574666340819
15,0.8,0.05,0.08,0.024,6.06813565591457
15,0.8,0.05,0.08,0.032,4.93677208381593
15,0.8,0.05,0.08,0.04,3.8421085446207
15,0.8,0.05,0.08,0.048,3.68278784858527
15,0.8,0.05,0.08,0.056,3.06544186782238
15,0.8,0.05,0.08,0.064,2.40866616533103
15,0.8,0.05,0.08,0.072,2.63316012830892
15,0.8,0.05,0.08,0.08,2.46764663761856
15,0.8,0.05,0.09,0,100
15,0.8,0.05,0.09,0.009,11.6406434840258
15,0.8,0.05,0.09,0.018,6.60475478607069
15,0.8,0.05,0.09,0.027,5.03129482340765
15,0.8,0.05,0.09,0.036,4.17370653934795
15,0.8,0.05,0.09,0.045,3.09856011994224
15,0.8,0.05,0.09,0.054,2.41969427491092
15,0.8,0.05,0.09,0.063,2.66137261174167
15,0.8,0.05,0.09,0.072,2.03259857246503
15,0.8,0.05,0.09,0.081,1.66932709954256
15,0.8,0.05,0.09,0.09,1.93403036582281
15,0.8,0.05,0.1,0,100
15,0.8,0.05,0.1,0.01,10.4638206544034
15,0.8,0.05,0.1,0.02,4.41840082060783
15,0.8,0.05,0.1,0.03,4.87440430887809
15,0.8,0.05,0.1,0.04,2.58156540816802
15,0.8,0.05,0.1,0.05,2.51472805430641
15,0.8,0.05,0.1,0.06,2.02148785220416
15,0.8,0.05,0.1,0.07,1.89395456099757
15,0.8,0.05,0.1,0.08,1.77990914639695
15,0.8,0.05,0.1,0.09,1.47808134187768
15,0.8,0.05,0.1,0.1,1.44605803143682
15,0.8,0.055,0.01,0,100
15,0.8,0.055,0.01,0.001,70.7805621255368
15,0.8,0.055,0.01,0.002,63.8535106230022
15,0.8,0.055,0.01,0.003,52.5685224061472
15,0.8,0.055,0.01,0.004,45.9408515862225
15,0.8,0.055,0.01,0.005,42.4977498055202
15,0.8,0.055,0.01,0.006,39.3694467817416
15,0.8,0.055,0.01,0.007,38.2277499185496
15,0.8,0.055,0.01,0.008,34.3220030382527
15,0.8,0.055,0.01,0.009,35.501191029053
15,0.8,0.055,0.01,0.01,33.6019594034606
15,0.8,0.055,0.02,0,100
15,0.8,0.055,0.02,0.002,61.2374859744605
15,0.8,0.055,0.02,0.004,37.3647037103525
15,0.8,0.055,0.02,0.006,30.846446829144
15,0.8,0.055,0.02,0.008,31.0873726856739
15,0.8,0.055,0.02,0.01,26.596777429184
15,0.8,0.055,0.02,0.012,21.4762185095405
15,0.8,0.055,0.02,0.014,20.2666527342001
15,0.8,0.055,0.02,0.016,20.7837755610342
15,0.8,0.055,0.02,0.018,17.7860640326738
15,0.8,0.055,0.02,0.02,17.2669023238154
15,0.8,0.055,0.03,0,100
15,0.8,0.055,0.03,0.003,43.7602064591527
15,0.8,0.055,0.03,0.006,25.3131124652211
15,0.8,0.055,0.03,0.009,19.38505555815
15,0.8,0.055,0.03,0.012,16.9392604459848
15,0.8,0.055,0.03,0.015,16.1735136160316
15,0.8,0.055,0.03,0.018,12.6533770513593
15,0.8,0.055,0.03,0.021,15.2167591335061
15,0.8,0.055,0.03,0.024,12.0268738631805
15,0.8,0.055,0.03,0.027,11.875604810061
15,0.8,0.055,0.03,0.03,11.9531995474239
15,0.8,0.055,0.04,0,100
15,0.8,0.055,0.04,0.004,29.7429830104143
15,0.8,0.055,0.04,0.008,20.2820414679581
15,0.8,0.055,0.04,0.012,14.1096832392756
15,0.8,0.055,0.04,0.016,14.2374818496402
15,0.8,0.055,0.04,0.02,11.961208278267
15,0.8,0.055,0.04,0.024,8.46902977233706
15,0.8,0.055,0.04,0.028,10.25030005344
15,0.8,0.055,0.04,0.032,8.99902771377828
15,0.8,0.055,0.04,0.036,7.33334409285248
15,0.8,0.055,0.04,0.04,9.57646788275402
15,0.8,0.055,0.05,0,100
15,0.8,0.055,0.05,0.005,27.8351531743878
15,0.8,0.055,0.05,0.01,13.8383681362293
15,0.8,0.055,0.05,0.015,12.6764063572565
15,0.8,0.055,0.05,0.02,8.77664501245503
15,0.8,0.055,0.05,0.025,8.21943489155109
15,0.8,0.055,0.05,0.03,7.89882454717004
15,0.8,0.055,0.05,0.035,7.44348753823057
15,0.8,0.055,0.05,0.04,6.00553477092366
15,0.8,0.055,0.05,0.045,5.42008366993961
15,0.8,0.055,0.05,0.05,6.48153931167962
15,0.8,0.055,0.06,0,100
15,0.8,0.055,0.06,0.006,21.0754975228567
15,0.8,0.055,0.06,0.012,13.1424588798211
15,0.8,0.055,0.06,0.018,8.85301968074893
15,0.8,0.055,0.06,0.024,6.42839064284662
15,0.8,0.055,0.06,0.03,6.67687129971102
15,0.8,0.055,0.06,0.036,6.23721302241764
15,0.8,0.055,0.06,0.042,4.88533868482482
15,0.8,0.055,0.06,0.048,4.52669578015818
15,0.8,0.055,0.06,0.054,4.38118477421957
15,0.8,0.055,0.06,0.06,4.49537554299191
15,0.8,0.055,0.07,0,100
15,0.8,0.055,0.07,0.007,18.8421603145926
15,0.8,0.055,0.07,0.014,10.3243020930186
15,0.8,0.055,0.07,0.021,6.72205937884754
15,0.8,0.055,0.07,0.028,6.01006463051702
15,0.8,0.055,0.07,0.035,4.4092373238624
15,0.8,0.055,0.07,0.042,4.37077819220306
15,0.8,0.055,0.07,0.049,3.7023451116193
15,0.8,0.055,0.07,0.056,3.73396845133379
15,0.8,0.055,0.07,0.063,3.19004522053865
15,0.8,0.055,0.07,0.07,2.96553935198795
15,0.8,0.055,0.08,0,100
15,0.8,0.055,0.08,0.008,15.4928402743577
15,0.8,0.055,0.08,0.016,8.81221719589647
15,0.8,0.055,0.08,0.024,5.9398515294327
15,0.8,0.055,0.08,0.032,5.22423843519347
15,0.8,0.055,0.08,0.04,4.00432447818069
15,0.8,0.055,0.08,0.048,3.18223252008743
15,0.8,0.055,0.08,0.056,3.38514646369248
15,0.8,0.055,0.08,0.064,2.75968673590566
15,0.8,0.055,0.08,0.072,2.76605775803791
15,0.8,0.055,0.08,0.08,2.23550716237551
15,0.8,0.055,0.09,0,100
15,0.8,0.055,0.09,0.009,15.4600964939759
15,0.8,0.055,0.09,0.018,7.68103778466472
15,0.8,0.055,0.09,0.027,4.95344752509185
15,0.8,0.055,0.09,0.036,3.70496228066966
15,0.8,0.055,0.09,0.045,3.15212750047039
15,0.8,0.055,0.09,0.054,2.47841794479112
15,0.8,0.055,0.09,0.063,2.24323004225268
15,0.8,0.055,0.09,0.072,2.22826267164795
15,0.8,0.055,0.09,0.081,2.28004030494342
15,0.8,0.055,0.09,0.09,1.76124332432084
15,0.8,0.055,0.1,0,100
15,0.8,0.055,0.1,0.01,10.225091734239
15,0.8,0.055,0.1,0.02,6.02643508283974
15,0.8,0.055,0.1,0.03,4.66795705910724
15,0.8,0.055,0.1,0.04,3.77522504136781
15,0.8,0.055,0.1,0.05,2.77123328918453
15,0.8,0.055,0.1,0.06,2.50917702411297
15,0.8,0.055,0.1,0.07,2.00816562634541
15,0.8,0.055,0.1,0.08,2.44774606405241
15,0.8,0.055,0.1,0.09,1.87715691151066
15,0.8,0.055,0.1,0.1,1.49470599019471
15,0.8,0.06,0.01,0,100
15,0.8,0.06,0.01,0.001,75.1570053180096
15,0.8,0.06,0.01,0.002,63.5496755323229
15,0.8,0.06,0.01,0.003,54.8931266203804
15,0.8,0.06,0.01,0.004,47.5113331286008
15,0.8,0.06,0.01,0.005,42.7733865190514
15,0.8,0.06,0.01,0.006,41.1828078309266
15,0.8,0.06,0.01,0.007,40.0372849396253
15,0.8,0.06,0.01,0.008,37.4598629182077
15,0.8,0.06,0.01,0.009,35.8358887689458
15,0.8,0.06,0.01,0.01,38.1945370587826
15,0.8,0.06,0.02,0,100
15,0.8,0.06,0.02,0.002,53.5372478920669
15,0.8,0.06,0.02,0.004,35.8112674242444
15,0.8,0.06,0.02,0.006,34.1061161713796
15,0.8,0.06,0.02,0.008,24.909301207267
15,0.8,0.06,0.02,0.01,25.2312995950758
15,0.8,0.06,0.02,0.012,23.6045340376235
15,0.8,0.06,0.02,0.014,21.2718581943763
15,0.8,0.06,0.02,0.016,21.0718692830887
15,0.8,0.06,0.02,0.018,20.0371063044818
15,0.8,0.06,0.02,0.02,20.4018292456142
15,0.8,0.06,0.03,0,100
15,0.8,0.06,0.03,0.003,46.8310045158152
15,0.8,0.06,0.03,0.006,24.1050622137508
15,0.8,0.06,0.03,0.009,18.8432603505605
15,0.8,0.06,0.03,0.012,20.8005578358195
15,0.8,0.06,0.03,0.015,15.510569680763
15,0.8,0.06,0.03,0.018,15.3193213606114
15,0.8,0.06,0.03,0.021,13.2504143315673
15,0.8,0.06,0.03,0.024,15.3833396461143
15,0.8,0.06,0.03,0.027,12.8505156038389
15,0.8,0.06,0.03,0.03,12.3321347046558
15,0.8,0.06,0.04,0,100
15,0.8,0.06,0.04,0.004,33.2630596019498
15,0.8,0.06,0.04,0.008,20.4430975756612
15,0.8,0.06,0.04,0.012,17.564212747006
15,0.8,0.06,0.04,0.016,12.2437856446914
15,0.8,0.06,0.04,0.02,12.8252358502929
15,0.8,0.06,0.04,0.024,10.4801250792663
15,0.8,0.06,0.04,0.028,10.1898420846543
15,0.8,0.06,0.04,0.032,9.65229614346422
15,0.8,0.06,0.04,0.036,8.4425551402457
15,0.8,0.06,0.04,0.04,8.1210407651328
15,0.8,0.06,0.05,0,100
15,0.8,0.06,0.05,0.005,33.0060824030277
15,0.8,0.06,0.05,0.01,15.0542953463317
15,0.8,0.06,0.05,0.015,11.5453208810438
15,0.8,0.06,0.05,0.02,9.89290820427637
15,0.8,0.06,0.05,0.025,8.97582551674509
15,0.8,0.06,0.05,0.03,7.09455747800854
15,0.8,0.06,0.05,0.035,7.75881300297273
15,0.8,0.06,0.05,0.04,7.36186020798064
15,0.8,0.06,0.05,0.045,6.35489374189565
15,0.8,0.06,0.05,0.05,5.68132627314966
15,0.8,0.06,0.06,0,100
15,0.8,0.06,0.06,0.006,26.494818568539
15,0.8,0.06,0.06,0.012,14.4974398625173
15,0.8,0.06,0.06,0.018,10.1279457991464
15,0.8,0.06,0.06,0.024,9.08638723024129
15,0.8,0.06,0.06,0.03,6.77687444115646
15,0.8,0.06,0.06,0.036,5.97444539583076
15,0.8,0.06,0.06,0.042,5.06114881713902
15,0.8,0.06,0.06,0.048,5.26642125589178
15,0.8,0.06,0.06,0.054,5.2452929945367
15,0.8,0.06,0.06,0.06,4.21387534032107
15,0.8,0.06,0.07,0,100
15,0.8,0.06,0.07,0.007,21.2769118467726
15,0.8,0.06,0.07,0.014,11.0094774561413
15,0.8,0.06,0.07,0.021,7.72544611385899
15,0.8,0.06,0.07,0.028,6.58150291857424
15,0.8,0.06,0.07,0.035,5.64526318349579
15,0.8,0.06,0.07,0.042,4.87159429304971
15,0.8,0.06,0.07,0.049,3.94504203639721
15,0.8,0.06,0.07,0.056,4.24984775259452
15,0.8,0.06,0.07,0.063,3.82355424220484
15,0.8,0.06,0.07,0.07,3.39119287361875
15,0.8,0.06,0.08,0,100
15,0.8,0.06,0.08,0.008,18.558282987543
15,0.8,0.06,0.08,0.016,9.15004331088918
15,0.8,0.06,0.08,0.024,5.62525909580328
15,0.8,0.06,0.08,0.032,6.08913374784391
15,0.8,0.06,0.08,0.04,4.1570666665725
15,0.8,0.06,0.08,0.048,4.15909561392515
15,0.8,0.06,0.08,0.056,3.30194315487189
15,0.8,0.06,0.08,0.064,3.64665817561662
15,0.8,0.06,0.08,0.072,3.09567764876329
15,0.8,0.06,0.08,0.08,2.87954235613551
15,0.8,0.06,0.09,0,100
15,0.8,0.06,0.09,0.009,13.5243568297427
